10.071	3.745386090000001e-48 
10.094	3.63817476e-48 
10.117	3.53515204e-48 
10.141	3.435462250000001e-48 
10.164	3.3397562499999993e-48 
10.188	3.247204e-48 
10.211	3.15808441e-48 
10.235	3.07195729e-48 
10.258	2.98874944e-48 
10.282	2.9087302499999994e-48 
10.306	2.8314792899999995e-48 
10.329	2.75659609e-48 
10.353	2.6843545599999998e-48 
10.377	2.614689e-48 
10.401	2.54753521e-48 
10.425	2.4825153599999997e-48 
10.449	2.4195802499999997e-48 
10.473	2.35868164e-48 
10.497	2.3000755599999996e-48 
10.522	2.2431052900000003e-48 
10.546	2.18803264e-48 
10.57	2.13481321e-48 
10.594	2.08340356e-48 
10.619	2.033476e-48 
10.643	1.985281e-48 
10.668	1.93849929e-48 
10.693	1.8933759999999998e-48 
10.717	1.8496e-48 
10.742	1.80714249e-48 
10.767	1.76597521e-48 
10.791	1.7260704399999998e-48 
10.816	1.687401e-48 
10.841	1.64994025e-48 
10.866	1.6134080400000002e-48 
10.891	1.57828969e-48 
10.916	1.54405476e-48 
10.942	1.51093264e-48 
10.967	1.4786560000000002e-48 
10.992	1.44744961e-48 
11.018	1.4170521599999998e-48 
11.043	1.387684e-48 
11.068	1.3588564899999998e-48 
11.094	1.3312544400000001e-48 
11.12	1.3041640000000002e-48 
11.145	1.2778041599999998e-48 
11.171	1.2523848100000002e-48 
11.197	1.227664e-48 
11.222	1.203409e-48 
11.248	1.1800476899999998e-48 
11.274	1.1573456400000002e-48 
11.3	1.1350771599999998e-48 
11.326	1.1136580900000001e-48 
11.352	1.0926520900000001e-48 
11.379	1.0722602499999999e-48 
11.405	1.0522656400000001e-48 
11.431	1.0330689600000002e-48 
11.458	1.01425041e-48 
11.484	9.959042025000002e-49 
11.51	9.780616609e-49 
11.537	9.606940224999998e-49 
11.564	9.437733904000001e-49 
11.59	9.272919615999998e-49 
11.617	9.112420680999998e-49 
11.644	8.955972495999999e-49 
11.671	8.803505929e-49 
11.697	8.654953024000001e-49 
11.724	8.510062500000001e-49 
11.752	8.368773360999999e-49 
11.779	8.231207075999999e-49 
11.806	8.096940289e-49 
11.833	7.965919504000001e-49 
11.86	7.838269156000001e-49 
11.888	7.713581929e-49 
11.915	7.591985424e-49 
11.943	7.473429600999998e-49 
11.97	7.357693729e-49 
11.998	7.244733456000001e-49 
12.025	7.134505156e-49 
12.053	7.026965928999999e-49 
12.081	6.921907204e-49 
12.109	6.8192912410000006e-49 
12.137	6.7190808999999996e-49 
12.165	6.621239641e-49 
12.193	6.525731524e-49 
12.221	6.4323608039999996e-49 
12.249	6.341255424e-49 
12.277	6.2520649e-49 
12.306	6.165076324e-49 
12.334	6.080100625e-49 
12.362	5.9969536000000005e-49 
12.391	5.915763396000001e-49 
12.419	5.836348816e-49 
12.448	5.758684996000001e-49 
12.477	5.682898225000001e-49 
12.506	5.6086618810000006e-49 
12.534	5.5361040249999996e-49 
12.563	5.465201329e-49 
12.592	5.395783936e-49 
12.621	5.3279780490000004e-49 
12.65	5.261616369e-49 
12.68	5.196679744e-49 
12.709	5.133149316e-49 
12.738	5.0710065210000005e-49 
12.767	5.010233089e-49 
12.797	4.950670321e-49 
12.826	4.8924429160000005e-49 
12.856	4.835533444e-49 
12.886	4.779648225e-49 
12.915	4.725050120999999e-49 
12.945	4.671585801e-49 
12.975	4.619241225e-49 
13.005	4.568002569e-49 
13.035	4.517856225e-49 
13.065	4.4687888010000004e-49 
13.095	4.420654144e-49 
13.125	4.373441424e-49 
13.156	4.3274030889999995e-49 
13.186	4.282131844e-49 
13.216	4.2378798009999995e-49 
13.247	4.1943756960000005e-49 
13.277	4.151869224999999e-49 
13.308	4.110220321e-49 
13.339	4.069419264e-49 
13.369	4.0294564839999995e-49 
13.4	3.990196224e-49 
13.431	3.951882496e-49 
13.462	3.914128968999999e-49 
13.493	3.877303824e-49 
13.524	3.8410245759999996e-49 
13.555	3.8055327209999994e-49 
13.587	3.7708196490000004e-49 
13.618	3.736754641e-49 
13.649	3.703209316000001e-49 
13.681	3.670421055999999e-49 
13.712	3.638261124e-49 
13.744	3.606723136e-49 
13.776	3.575800804e-49 
13.808	3.545487936e-49 
13.839	3.515659849e-49 
13.871	3.486548209e-49 
13.903	3.457910416e-49 
13.935	3.429742096e-49 
13.968	3.4021555840000005e-49 
14.0	3.375145216e-49 
14.032	3.3485896890000004e-49 
14.064	3.3224848809999997e-49 
14.097	3.296941561e-49 
14.129	3.2718400000000005e-49 
14.162	3.2471762559999996e-49 
14.195	3.222946441e-49 
14.227	3.1992598440000003e-49 
14.26	3.175886025e-49 
14.293	3.1530471040000003e-49 
14.326	3.130514401e-49 
14.359	3.108508516e-49 
14.392	3.0868024809999997e-49 
14.425	3.065504689e-49 
14.459	3.0446116840000005e-49 
14.492	3.0241200639999998e-49 
14.525	3.0039168639999993e-49 
14.559	2.984109129e-49 
14.592	2.9646936009999998e-49 
14.626	2.945558529e-49 
14.66	2.9268100000000002e-49 
14.694	2.908337041e-49 
14.727	2.8902451209999996e-49 
14.761	2.872424025e-49 
14.795	2.854871761e-49 
14.83	2.8376928999999996e-49 
14.864	2.820778321e-49 
14.898	2.8041261159999998e-49 
14.932	2.7878399999999997e-49 
14.967	2.771811904e-49 
15.001	2.756040004e-49 
15.036	2.7405224999999997e-49 
15.071	2.725257616e-49 
15.105	2.7102436e-49 
15.14	2.6954787240000004e-49 
15.175	2.6809612840000006e-49 
15.21	2.6667928810000004e-49 
15.245	2.6527650249999996e-49 
15.28	2.6389796410000006e-49 
15.316	2.6253326439999995e-49 
15.351	2.6120276639999995e-49 
15.386	2.5989604000000003e-49 
15.422	2.5860276090000004e-49 
15.457	2.5733299839999996e-49 
15.493	2.5608660249999998e-49 
15.529	2.548533289e-49 
15.564	2.5364317690000005e-49 
15.6	2.524560025e-49 
